timestamp,medicineId,amount,userId,price
2025-04-11 06:31:42,-1,10,U01,53284
2025-04-11 07:57:54,-1,9,U01,52297
2025-04-11 08:00:35,-1,6,U01,52016
2025-04-11 12:18:56,-1,6,U01,54813
2025-04-11 10:11:15,-1,5,U01,51383
2025-04-10 11:43:51,-1,10,U01,48927
2025-04-10 11:23:36,-1,7,U01,47924
2025-04-10 14:01:47,-1,10,U01,47061
2025-04-10 16:38:29,-1,9,U01,50624
2025-04-10 05:07:39,-1,10,U01,50899
2025-04-09 18:07:09,-1,5,U01,55485
2025-04-09 18:43:03,-1,8,U01,55122
2025-04-09 14:46:34,-1,9,U01,46844
2025-04-09 03:27:56,-1,6,U01,54439
2025-04-09 08:07:28,-1,6,U01,52433
2025-04-08 04:06:25,-1,6,U01,53244
2025-04-08 22:46:42,-1,9,U01,48398
2025-04-08 23:44:06,-1,8,U01,55324
2025-04-08 12:29:42,-1,10,U01,49847
2025-04-08 05:26:29,-1,5,U01,50979
2025-04-07 03:09:35,-1,6,U01,55335
2025-04-07 06:07:10,-1,10,U01,47403
2025-04-07 02:13:30,-1,8,U01,49653
2025-04-07 18:05:44,-1,10,U01,50888
2025-04-07 07:49:33,-1,10,U01,54638
2025-04-06 19:17:12,-1,5,U01,48189
2025-04-06 07:19:52,-1,5,U01,53271
2025-04-06 02:44:06,-1,6,U01,49057
2025-04-06 00:17:44,-1,8,U01,53403
2025-04-06 03:35:28,-1,7,U01,47344
2025-04-05 06:20:14,-1,5,U01,53153
2025-04-05 12:11:35,-1,6,U01,52617
2025-04-05 04:49:20,-1,7,U01,47445
2025-04-05 14:16:27,-1,10,U01,53039
2025-04-05 19:03:29,-1,9,U01,53434
2025-04-11 02:14:00,-1,10,U02,46600
2025-04-11 18:38:15,-1,8,U02,49935
2025-04-11 03:07:12,-1,5,U02,49252
2025-04-11 04:13:31,-1,9,U02,54508
2025-04-11 06:13:36,-1,6,U02,52824
2025-04-10 09:20:12,-1,10,U02,49536
2025-04-10 16:20:31,-1,5,U02,49417
2025-04-10 03:53:11,-1,9,U02,56333
2025-04-10 05:00:33,-1,9,U02,48849
2025-04-10 15:57:59,-1,5,U02,56274
2025-04-09 19:56:32,-1,10,U02,51412
2025-04-09 10:25:02,-1,9,U02,51491
2025-04-09 13:29:51,-1,6,U02,50639
2025-04-09 15:32:16,-1,9,U02,52257
2025-04-09 23:30:40,-1,7,U02,56149
2025-04-08 14:40:47,-1,10,U02,52532
2025-04-08 07:26:38,-1,10,U02,49747
2025-04-08 21:31:34,-1,8,U02,56166
2025-04-08 15:38:30,-1,9,U02,53499
2025-04-08 05:12:51,-1,10,U02,53953
2025-04-07 19:03:51,-1,5,U02,48757
2025-04-07 05:28:12,-1,9,U02,53391
2025-04-07 02:24:35,-1,5,U02,50372
2025-04-07 21:44:38,-1,7,U02,51372
2025-04-07 18:01:09,-1,5,U02,56324
2025-04-06 16:26:41,-1,9,U02,56325
2025-04-06 02:55:57,-1,6,U02,52768
2025-04-06 01:42:56,-1,7,U02,50050
2025-04-06 00:58:08,-1,9,U02,50836
2025-04-06 04:27:39,-1,8,U02,56358
2025-04-05 19:59:06,-1,5,U02,51733
2025-04-05 19:11:41,-1,9,U02,52908
2025-04-05 14:32:46,-1,6,U02,55982
2025-04-05 01:40:59,-1,6,U02,51792
2025-04-05 21:14:09,-1,8,U02,53292
2025-04-11 06:55:52,-1,8,U03,55062
2025-04-11 03:40:44,-1,9,U03,53069
2025-04-11 11:32:33,-1,9,U03,48663
2025-04-11 12:22:58,-1,7,U03,55578
2025-04-11 19:07:43,-1,9,U03,50960
2025-04-10 10:11:10,-1,10,U03,51407
2025-04-10 04:18:16,-1,9,U03,46494
2025-04-10 10:12:31,-1,7,U03,55785
2025-04-10 23:55:54,-1,5,U03,47513
2025-04-10 16:48:41,-1,10,U03,46648
2025-04-09 04:42:19,-1,8,U03,48677
2025-04-09 01:59:49,-1,10,U03,53801
2025-04-09 18:44:51,-1,10,U03,56111
2025-04-09 00:33:50,-1,6,U03,47781
2025-04-09 08:19:26,-1,9,U03,55813
2025-04-08 14:52:37,-1,8,U03,47556
2025-04-08 04:24:31,-1,5,U03,54614
2025-04-08 02:17:30,-1,8,U03,55841
2025-04-08 03:20:01,-1,7,U03,55852
2025-04-08 05:11:06,-1,10,U03,55640
2025-04-07 14:31:55,-1,7,U03,47731
2025-04-07 01:38:24,-1,8,U03,46587
2025-04-07 03:22:54,-1,8,U03,55008
2025-04-07 01:22:05,-1,7,U03,48478
2025-04-07 11:24:59,-1,6,U03,55932
2025-04-06 20:49:35,-1,9,U03,47596
2025-04-06 00:48:44,-1,7,U03,49225
2025-04-06 08:48:15,-1,7,U03,52614
2025-04-06 00:40:02,-1,6,U03,46975
2025-04-06 08:44:05,-1,6,U03,50843
2025-04-05 07:20:11,-1,5,U03,46782
2025-04-05 15:46:28,-1,5,U03,47157
2025-04-05 01:26:56,-1,7,U03,48532
2025-04-05 22:56:15,-1,7,U03,47462
2025-04-05 09:36:47,-1,9,U03,54870
2025-04-11 09:00:45,-1,8,U04,46954
2025-04-11 16:08:09,-1,7,U04,49295
2025-04-11 21:18:04,-1,9,U04,55319
2025-04-11 01:44:42,-1,10,U04,50546
2025-04-11 17:59:56,-1,9,U04,55071
2025-04-10 04:11:53,-1,6,U04,56386
2025-04-10 11:43:18,-1,10,U04,51891
2025-04-10 16:53:02,-1,6,U04,51133
2025-04-10 09:17:01,-1,5,U04,47573
2025-04-10 09:10:38,-1,7,U04,47471
2025-04-09 21:26:03,-1,8,U04,55114
2025-04-09 12:15:28,-1,8,U04,56354
2025-04-09 11:39:48,-1,9,U04,53002
2025-04-09 03:47:16,-1,5,U04,52381
2025-04-09 20:11:27,-1,5,U04,49797
2025-04-08 11:28:18,-1,9,U04,52176
2025-04-08 23:16:54,-1,10,U04,48852
2025-04-08 20:13:26,-1,6,U04,55892
2025-04-08 19:29:32,-1,10,U04,52344
2025-04-08 11:02:45,-1,8,U04,53701
2025-04-07 09:51:30,-1,7,U04,56393
2025-04-07 21:08:34,-1,10,U04,46800
2025-04-07 03:39:15,-1,7,U04,56090
2025-04-07 06:35:35,-1,10,U04,53440
2025-04-07 05:15:25,-1,6,U04,48802
2025-04-06 23:15:02,-1,8,U04,52785
2025-04-06 22:02:03,-1,8,U04,54327
2025-04-06 00:41:19,-1,10,U04,51903
2025-04-06 00:17:16,-1,10,U04,47205
2025-04-06 04:17:12,-1,6,U04,51555
2025-04-05 03:24:02,-1,8,U04,55796
2025-04-05 11:05:04,-1,9,U04,48504
2025-04-05 19:24:26,-1,10,U04,48292
2025-04-05 07:51:29,-1,8,U04,49572
2025-04-05 11:08:25,-1,10,U04,56310
2025-04-11 02:35:07,-1,7,U05,54988
2025-04-11 22:31:28,-1,10,U05,47495
2025-04-11 13:39:46,-1,10,U05,52463
2025-04-11 03:55:57,-1,10,U05,50843
2025-04-11 19:16:26,-1,6,U05,50808
2025-04-10 14:13:08,-1,7,U05,47183
2025-04-10 05:20:33,-1,5,U05,48100
2025-04-10 06:45:29,-1,7,U05,48065
2025-04-10 02:29:55,-1,7,U05,55181
2025-04-10 07:21:54,-1,5,U05,49060
2025-04-09 00:10:47,-1,7,U05,47061
2025-04-09 17:58:33,-1,8,U05,49441
2025-04-09 10:39:30,-1,9,U05,47743
2025-04-09 12:03:31,-1,5,U05,55765
2025-04-09 16:28:37,-1,9,U05,54999
2025-04-08 01:02:20,-1,9,U05,54945
2025-04-08 15:07:51,-1,8,U05,53021
2025-04-08 04:32:40,-1,6,U05,54612
2025-04-08 04:02:27,-1,10,U05,55825
2025-04-08 08:26:05,-1,6,U05,50492
2025-04-07 09:49:35,-1,8,U05,49903
2025-04-07 17:07:26,-1,9,U05,52311
2025-04-07 02:55:32,-1,5,U05,52171
2025-04-07 00:27:18,-1,10,U05,48614
2025-04-07 19:25:38,-1,6,U05,55115
2025-04-06 11:57:31,-1,6,U05,47974
2025-04-06 07:05:14,-1,5,U05,48527
2025-04-06 22:13:04,-1,10,U05,46534
2025-04-06 16:51:00,-1,6,U05,52932
2025-04-06 10:21:12,-1,10,U05,48269
2025-04-05 14:05:28,-1,8,U05,49882
2025-04-05 08:24:59,-1,8,U05,53510
2025-04-05 12:42:00,-1,5,U05,54290
2025-04-05 03:30:32,-1,5,U05,54667
2025-04-05 19:08:20,-1,8,U05,50098
2025-04-11 00:34:09,-2,10,U01,54344
2025-04-11 02:03:24,-2,6,U01,58777
2025-04-11 09:45:44,-2,5,U01,56358
2025-04-11 16:37:08,-2,8,U01,49764
2025-04-11 21:52:29,-2,10,U01,52364
2025-04-10 06:30:16,-2,10,U01,55653
2025-04-10 10:01:26,-2,9,U01,50443
2025-04-10 19:58:31,-2,8,U01,55882
2025-04-10 08:27:44,-2,8,U01,57468
2025-04-10 12:17:45,-2,6,U01,50458
2025-04-09 20:40:11,-2,5,U01,51149
2025-04-09 19:18:44,-2,8,U01,55368
2025-04-09 00:37:36,-2,10,U01,51476
2025-04-09 16:24:11,-2,6,U01,49161
2025-04-09 15:33:00,-2,5,U01,52738
2025-04-08 11:31:34,-2,6,U01,49158
2025-04-08 03:45:26,-2,10,U01,49836
2025-04-08 12:53:44,-2,6,U01,53105
2025-04-08 18:38:40,-2,7,U01,58261
2025-04-08 10:19:34,-2,10,U01,49335
2025-04-07 23:08:18,-2,9,U01,55450
2025-04-07 08:28:24,-2,7,U01,52362
2025-04-07 05:54:31,-2,6,U01,50800
2025-04-07 15:34:34,-2,10,U01,48829
2025-04-07 05:42:22,-2,8,U01,58159
2025-04-06 12:16:55,-2,8,U01,52122
2025-04-06 09:57:39,-2,6,U01,49477
2025-04-06 07:52:00,-2,8,U01,52271
2025-04-06 17:26:19,-2,5,U01,50293
2025-04-06 12:26:22,-2,10,U01,53154
2025-04-05 01:28:58,-2,5,U01,57546
2025-04-05 17:22:25,-2,6,U01,57079
2025-04-05 19:09:11,-2,10,U01,49361
2025-04-05 00:16:15,-2,7,U01,53002
2025-04-05 17:19:16,-2,8,U01,52823
2025-04-11 06:21:53,-2,9,U02,50713
2025-04-11 04:12:12,-2,9,U02,51868
2025-04-11 23:34:23,-2,6,U02,50618
2025-04-11 09:54:31,-2,6,U02,54689
2025-04-11 12:55:25,-2,10,U02,56984
2025-04-10 10:54:43,-2,5,U02,54544
2025-04-10 03:27:28,-2,8,U02,56389
2025-04-10 19:50:50,-2,6,U02,50491
2025-04-10 13:32:40,-2,9,U02,57781
2025-04-10 23:33:25,-2,6,U02,53235
2025-04-09 07:00:35,-2,9,U02,50027
2025-04-09 16:44:01,-2,6,U02,54715
2025-04-09 03:54:34,-2,7,U02,52354
2025-04-09 01:07:11,-2,10,U02,55586
2025-04-09 23:02:00,-2,7,U02,55941
2025-04-08 10:14:37,-2,6,U02,52000
2025-04-08 23:46:31,-2,10,U02,48898
2025-04-08 17:13:37,-2,8,U02,51894
2025-04-08 02:37:49,-2,7,U02,57534
2025-04-08 04:10:35,-2,9,U02,53643
2025-04-07 14:32:28,-2,9,U02,52145
2025-04-07 21:02:47,-2,7,U02,50590
2025-04-07 02:46:31,-2,6,U02,54314
2025-04-07 16:02:05,-2,7,U02,49207
2025-04-07 03:40:26,-2,9,U02,51200
2025-04-06 04:03:17,-2,10,U02,50433
2025-04-06 09:47:55,-2,9,U02,57481
2025-04-06 14:43:46,-2,5,U02,51784
2025-04-06 11:03:18,-2,5,U02,51422
2025-04-06 10:02:39,-2,9,U02,53942
2025-04-05 00:48:05,-2,8,U02,56029
2025-04-05 08:05:36,-2,6,U02,50363
2025-04-05 17:49:08,-2,10,U02,58032
2025-04-05 23:24:49,-2,6,U02,57191
2025-04-05 00:01:49,-2,6,U02,56041
2025-04-11 21:47:30,-2,7,U03,51198
2025-04-11 23:21:08,-2,6,U03,54681
2025-04-11 22:39:51,-2,5,U03,51276
2025-04-11 19:16:20,-2,6,U03,49115
2025-04-11 12:34:55,-2,6,U03,58469
2025-04-10 10:37:35,-2,8,U03,55595
2025-04-10 23:23:12,-2,5,U03,52585
2025-04-10 03:40:35,-2,10,U03,56457
2025-04-10 16:58:22,-2,7,U03,54777
2025-04-10 22:27:40,-2,7,U03,58081
2025-04-09 03:13:24,-2,5,U03,52860
2025-04-09 20:00:50,-2,7,U03,50406
2025-04-09 15:08:03,-2,9,U03,50982
2025-04-09 06:33:39,-2,10,U03,54964
2025-04-09 12:46:13,-2,5,U03,57758
2025-04-08 01:32:58,-2,8,U03,50309
2025-04-08 20:12:22,-2,7,U03,53420
2025-04-08 02:13:01,-2,6,U03,55719
2025-04-08 07:06:06,-2,5,U03,54176
2025-04-08 19:31:43,-2,8,U03,49843
2025-04-07 22:57:37,-2,8,U03,50809
2025-04-07 09:27:15,-2,5,U03,55388
2025-04-07 13:23:24,-2,10,U03,52712
2025-04-07 13:08:05,-2,10,U03,53817
2025-04-07 22:30:58,-2,7,U03,57440
2025-04-06 03:05:22,-2,9,U03,55339
2025-04-06 04:36:02,-2,6,U03,56546
2025-04-06 19:33:52,-2,8,U03,56042
2025-04-06 18:24:23,-2,7,U03,56695
2025-04-06 01:35:30,-2,9,U03,50445
2025-04-05 20:20:31,-2,8,U03,52497
2025-04-05 12:59:12,-2,6,U03,48922
2025-04-05 18:59:36,-2,7,U03,55955
2025-04-05 00:33:16,-2,7,U03,53086
2025-04-05 22:32:10,-2,6,U03,52032
2025-04-11 16:35:38,-2,9,U04,50473
2025-04-11 01:11:24,-2,9,U04,57258
2025-04-11 02:28:54,-2,5,U04,52273
2025-04-11 10:50:08,-2,8,U04,51088
2025-04-11 11:44:26,-2,6,U04,50132
2025-04-10 17:00:02,-2,9,U04,52732
2025-04-10 04:07:45,-2,7,U04,52826
2025-04-10 17:46:52,-2,7,U04,48908
2025-04-10 09:55:49,-2,5,U04,55911
2025-04-10 06:04:32,-2,6,U04,51523
2025-04-09 00:29:09,-2,8,U04,50691
2025-04-09 16:45:29,-2,7,U04,51418
2025-04-09 08:08:09,-2,8,U04,57876
2025-04-09 01:11:13,-2,5,U04,55316
2025-04-09 14:25:48,-2,8,U04,53807
2025-04-08 17:11:32,-2,9,U04,53757
2025-04-08 21:47:27,-2,5,U04,54955
2025-04-08 02:14:56,-2,6,U04,51371
2025-04-08 20:39:25,-2,9,U04,49005
2025-04-08 18:26:20,-2,6,U04,50124
2025-04-07 08:28:30,-2,10,U04,55826
2025-04-07 17:36:02,-2,6,U04,58131
2025-04-07 14:07:28,-2,7,U04,54738
2025-04-07 10:18:53,-2,10,U04,56131
2025-04-07 15:58:40,-2,5,U04,49610
2025-04-06 19:06:06,-2,10,U04,50661
2025-04-06 13:55:12,-2,9,U04,57116
2025-04-06 05:58:27,-2,6,U04,52448
2025-04-06 20:27:45,-2,9,U04,53715
2025-04-06 00:20:22,-2,8,U04,54602
2025-04-05 08:41:01,-2,6,U04,51254
2025-04-05 14:51:06,-2,7,U04,52408
2025-04-05 13:08:30,-2,7,U04,56302
2025-04-05 02:44:13,-2,5,U04,55336
2025-04-05 22:06:55,-2,5,U04,51514
2025-04-11 20:00:43,-2,8,U05,52363
2025-04-11 05:03:17,-2,10,U05,49952
2025-04-11 19:50:43,-2,6,U05,58610
2025-04-11 15:03:49,-2,6,U05,58232
2025-04-11 15:51:04,-2,8,U05,52963
2025-04-10 22:20:26,-2,6,U05,52759
2025-04-10 12:38:04,-2,8,U05,58603
2025-04-10 22:39:47,-2,9,U05,51395
2025-04-10 08:30:41,-2,10,U05,50622
2025-04-10 13:22:20,-2,10,U05,55188
2025-04-09 23:37:59,-2,6,U05,53546
2025-04-09 21:38:37,-2,8,U05,48836
2025-04-09 03:13:34,-2,9,U05,58141
2025-04-09 07:17:25,-2,7,U05,53512
2025-04-09 23:47:44,-2,6,U05,53537
2025-04-08 07:19:25,-2,9,U05,51361
2025-04-08 00:06:08,-2,6,U05,58212
2025-04-08 22:09:29,-2,5,U05,53864
2025-04-08 01:32:35,-2,7,U05,50976
2025-04-08 05:16:50,-2,7,U05,55516
2025-04-07 21:25:15,-2,5,U05,55325
2025-04-07 00:24:33,-2,10,U05,53076
2025-04-07 02:57:31,-2,8,U05,52372
2025-04-07 04:58:02,-2,5,U05,55499
2025-04-07 13:27:10,-2,5,U05,51976
2025-04-06 17:39:58,-2,5,U05,52392
2025-04-06 23:21:35,-2,7,U05,52140
2025-04-06 06:08:18,-2,5,U05,53860
2025-04-06 14:24:19,-2,10,U05,50443
2025-04-06 19:27:59,-2,9,U05,54906
2025-04-05 01:17:07,-2,9,U05,51885
2025-04-05 13:03:31,-2,9,U05,51227
2025-04-05 12:47:43,-2,8,U05,55605
2025-04-05 09:27:12,-2,5,U05,57350
2025-04-05 09:33:35,-2,10,U05,57064
2025-04-11 12:18:57,-3,9,U01,60625
2025-04-11 21:13:06,-3,6,U01,59330
2025-04-11 16:10:49,-3,9,U01,52157
2025-04-11 01:52:44,-3,9,U01,61190
2025-04-11 12:43:54,-3,10,U01,57418
2025-04-10 09:20:12,-3,8,U01,52723
2025-04-10 00:08:42,-3,9,U01,54932
2025-04-10 13:40:24,-3,9,U01,55485
2025-04-10 21:27:25,-3,7,U01,60580
2025-04-10 05:53:20,-3,7,U01,60142
2025-04-09 15:08:09,-3,6,U01,61324
2025-04-09 08:29:32,-3,6,U01,58131
2025-04-09 23:04:04,-3,10,U01,55603
2025-04-09 02:28:24,-3,8,U01,58614
2025-04-09 20:25:06,-3,10,U01,61407
2025-04-08 16:07:43,-3,7,U01,56298
2025-04-08 17:37:13,-3,7,U01,59254
2025-04-08 09:11:45,-3,6,U01,53695
2025-04-08 21:26:06,-3,7,U01,58254
2025-04-08 17:48:07,-3,5,U01,52730
2025-04-07 13:43:11,-3,10,U01,57253
2025-04-07 07:36:29,-3,7,U01,51940
2025-04-07 07:30:07,-3,7,U01,57092
2025-04-07 03:24:40,-3,10,U01,55959
2025-04-07 14:25:50,-3,7,U01,51860
2025-04-06 13:32:35,-3,9,U01,60810
2025-04-06 02:53:06,-3,7,U01,52503
2025-04-06 11:30:33,-3,10,U01,58798
2025-04-06 10:04:04,-3,9,U01,57029
2025-04-06 09:17:00,-3,8,U01,57145
